user_id,last_buy,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
1339,2025-03-21 14:07:26,3,1350.92,10,3,5,5,13,潜力用户
1342,2025-03-13 18:51:29,3,1722.3000000000002,18,2,5,5,12,流失风险用户
1346,2025-03-24 22:21:12,1,818.14,7,4,1,3,8,潜力用户
1351,2025-03-17 10:51:24,2,525.05,14,3,4,2,9,潜力用户
1353,2025-03-27 12:34:11,1,39.22,4,5,1,1,7,流失风险用户
1356,2025-03-04 09:12:20,1,721.62,27,1,1,3,5,流失风险用户
1359,2025-03-08 15:29:12,3,1826.1499999999999,23,1,5,5,11,流失风险用户
1361,2025-03-10 10:24:03,1,701.59,21,2,1,3,6,流失风险用户
1362,2025-03-17 22:15:52,1,847.13,14,3,1,3,7,潜力用户
1364,2025-03-25 08:31:07,1,675.74,6,4,1,3,8,潜力用户
1367,2025-03-11 10:38:43,2,1283.32,20,2,4,4,10,流失风险用户
1368,2025-03-15 12:11:39,1,953.98,16,2,1,4,7,流失风险用户
1377,2025-03-26 02:05:33,1,509.85,5,4,1,2,7,流失风险用户
1378,2025-03-26 16:22:56,1,276.97,5,4,1,1,6,流失风险用户
1379,2025-03-28 13:31:46,6,3348.23,3,5,5,5,15,高价值用户
1381,2025-03-17 12:00:22,1,641.79,14,3,1,3,7,潜力用户
1384,2025-03-20 14:36:04,1,570.14,11,3,1,2,6,流失风险用户
1387,2025-03-28 14:11:33,1,499.44,3,5,1,2,8,流失风险用户
1395,2025-03-30 07:00:37,1,705.17,1,5,1,3,9,潜力用户
1403,2025-03-22 03:17:48,1,119.87,9,4,1,1,6,流失风险用户
1409,2025-03-23 03:45:15,3,1410.92,8,4,5,5,14,高价值用户
1412,2025-03-12 02:40:36,1,445.74,19,2,1,2,5,流失风险用户
1413,2025-03-11 11:26:25,2,1210.76,20,2,4,4,10,流失风险用户
1419,2025-03-15 18:17:53,2,1697.26,16,2,4,5,11,流失风险用户
1422,2025-03-25 21:41:39,2,1004.46,6,4,4,4,12,高价值用户
1424,2025-03-10 06:45:00,2,1210.11,21,2,4,4,10,流失风险用户
1426,2025-03-02 16:18:31,1,484.92,29,1,1,2,4,流失风险用户
1432,2025-03-29 05:09:29,4,2266.22,2,5,5,5,15,高价值用户
1434,2025-03-14 19:48:44,1,494.16,17,2,1,2,5,流失风险用户
1435,2025-03-13 14:18:50,1,959.78,18,2,1,4,7,流失风险用户
1436,2025-03-29 15:45:17,5,2827.67,2,5,5,5,15,高价值用户
1437,2025-03-25 14:49:42,1,78.26,6,4,1,1,6,流失风险用户
1441,2025-03-25 02:27:04,1,140.5,6,4,1,1,6,流失风险用户
1444,2025-03-30 21:05:55,2,801.79,1,5,4,3,12,潜力用户
1457,2025-03-20 19:08:29,2,1337.34,11,3,4,4,11,潜力用户
1460,2025-03-08 22:40:37,1,660.14,23,1,1,3,5,流失风险用户
1462,2025-03-27 10:55:21,1,624.25,4,5,1,3,9,潜力用户
1465,2025-03-26 01:51:52,2,1462.03,5,4,4,5,13,高价值用户
1469,2025-03-12 22:00:25,1,360.22,19,2,1,2,5,流失风险用户
1471,2025-03-13 10:21:44,1,933.21,18,2,1,4,7,流失风险用户
1472,2025-03-17 06:54:58,1,951.63,14,3,1,4,8,潜力用户
1480,2025-03-10 20:55:35,1,307.9,21,2,1,1,4,流失风险用户
1483,2025-03-20 04:47:14,1,183.71,11,3,1,1,5,流失风险用户
1485,2025-03-20 09:01:41,2,841.87,11,3,4,3,10,潜力用户
1486,2025-03-08 15:39:02,1,212.79,23,1,1,1,3,流失风险用户
1487,2025-03-29 06:08:10,1,408.89,2,5,1,2,8,流失风险用户
1488,2025-03-30 01:55:49,2,1749.33,1,5,4,5,14,高价值用户
1489,2025-03-15 18:44:48,1,981.32,16,2,1,4,7,流失风险用户
1497,2025-03-14 06:51:15,1,318.08,17,2,1,1,4,流失风险用户
1503,2025-03-23 13:30:03,1,1029.47,8,4,1,4,9,潜力用户
1509,2025-03-18 23:50:25,2,1781.4499999999998,13,3,4,5,12,潜力用户
1514,2025-03-10 12:37:42,2,1397.66,21,2,4,5,11,流失风险用户
1518,2025-03-29 02:50:31,5,2032.74,2,5,5,5,15,高价值用户
1519,2025-03-15 19:20:06,3,1623.8200000000002,16,2,5,5,12,流失风险用户
1523,2025-03-28 23:56:00,5,2826.89,3,5,5,5,15,高价值用户
1528,2025-03-12 20:52:11,1,649.14,19,2,1,3,6,流失风险用户
1531,2025-03-01 15:35:32,1,872.59,30,1,1,4,6,流失风险用户
1536,2025-03-26 17:51:00,3,1645.12,5,4,5,5,14,高价值用户
1547,2025-03-25 03:23:32,2,824.21,6,4,4,3,11,潜力用户
1553,2025-03-27 11:50:27,5,2037.06,4,5,5,5,15,高价值用户
1557,2025-03-05 19:16:29,1,582.59,26,1,1,2,4,流失风险用户
1558,2025-03-10 07:15:25,1,909.93,21,2,1,4,7,流失风险用户
1563,2025-03-22 23:36:55,2,465.83,9,4,4,2,10,潜力用户
1571,2025-03-11 21:59:05,1,701.66,20,2,1,3,6,流失风险用户
1577,2025-03-21 14:56:10,1,607.01,10,3,1,3,7,潜力用户
1581,2025-03-26 17:30:15,1,290.62,5,4,1,1,6,流失风险用户
1583,2025-03-05 13:49:20,1,94.13,26,1,1,1,3,流失风险用户
1588,2025-03-04 06:56:45,1,421.1,27,1,1,2,4,流失风险用户
1598,2025-03-26 20:13:20,9,5205.76,5,4,5,5,14,高价值用户
1605,2025-03-17 13:51:39,1,694.51,14,3,1,3,7,潜力用户
1608,2025-03-18 00:29:14,1,141.24,13,3,1,1,5,流失风险用户
1610,2025-03-12 19:47:20,2,1509.96,19,2,4,5,11,流失风险用户
1611,2025-03-28 07:05:35,1,745.54,3,5,1,3,9,潜力用户
1615,2025-03-12 00:36:11,1,324.02,19,2,1,2,5,流失风险用户
1626,2025-03-25 11:03:26,3,1944.68,6,4,5,5,14,高价值用户
1627,2025-03-12 04:48:00,1,715.55,19,2,1,3,6,流失风险用户
1628,2025-03-26 05:11:55,1,729.23,5,4,1,3,8,潜力用户
1629,2025-03-14 00:50:13,3,2241.17,17,2,5,5,12,流失风险用户
1637,2025-03-30 13:42:05,22,11548.82,1,5,5,5,15,高价值用户
1638,2025-03-07 03:55:38,1,896.11,24,1,1,4,6,流失风险用户
1643,2025-03-06 03:23:49,3,889.41,25,1,5,4,10,流失风险用户
1646,2025-03-26 17:00:04,40,19766.67,5,4,5,5,14,高价值用户
1648,2025-03-27 20:04:03,3,2256.11,4,5,5,5,15,高价值用户
1653,2025-03-30 19:03:11,1,448.96,1,5,1,2,8,流失风险用户
1654,2025-03-04 16:30:10,1,717.14,27,1,1,3,5,流失风险用户
1659,2025-03-02 15:48:53,1,591.15,29,1,1,2,4,流失风险用户
1665,2025-03-25 05:41:41,1,625.08,6,4,1,3,8,潜力用户
1668,2025-03-19 00:13:29,1,464.4,12,3,1,2,6,流失风险用户
1670,2025-03-23 07:33:39,1,184.26,8,4,1,1,6,流失风险用户
1675,2025-03-03 07:39:42,1,818.55,28,1,1,3,5,流失风险用户
1677,2025-03-28 19:56:51,6,3055.46,3,5,5,5,15,高价值用户
1678,2025-03-23 00:48:26,1,413.67,8,4,1,2,7,流失风险用户
1681,2025-03-24 06:35:29,8,2817.49,7,4,5,5,14,高价值用户
1684,2025-03-15 15:41:48,2,1422.08,16,2,4,5,11,流失风险用户
1688,2025-03-04 03:04:54,1,822.76,27,1,1,3,5,流失风险用户
1691,2025-03-23 12:22:43,2,871.12,8,4,4,4,12,高价值用户
1695,2025-03-18 21:59:15,6,3811.67,13,3,5,5,13,潜力用户
1696,2025-03-15 17:51:16,1,35.86,16,2,1,1,4,流失风险用户
1709,2025-03-10 13:05:02,1,500.99,21,2,1,2,5,流失风险用户
1711,2025-03-28 03:42:17,2,723.9399999999999,3,5,4,3,12,潜力用户
1712,2025-03-21 00:48:48,1,59.29,10,3,1,1,5,流失风险用户
1714,2025-03-21 04:14:43,3,1204.25,10,3,5,4,12,潜力用户
1716,2025-03-20 19:25:43,1,813.15,11,3,1,3,7,潜力用户
1719,2025-03-28 22:37:32,4,3444.6099999999997,3,5,5,5,15,高价值用户
1726,2025-03-08 12:11:42,1,509.45,23,1,1,2,4,流失风险用户
1728,2025-03-03 05:01:51,1,113.2,28,1,1,1,3,流失风险用户
1729,2025-03-24 23:33:12,1,915.61,7,4,1,4,9,潜力用户
1731,2025-03-24 10:34:42,3,774.6800000000001,7,4,5,3,12,潜力用户
1732,2025-03-26 14:43:40,1,553.06,5,4,1,2,7,流失风险用户
1736,2025-03-30 13:30:25,1,34.59,1,5,1,1,7,流失风险用户
1741,2025-03-26 18:06:51,1,541.22,5,4,1,2,7,流失风险用户
1742,2025-03-25 04:25:14,1,965.64,6,4,1,4,9,潜力用户
1743,2025-03-27 02:55:17,3,2048.64,4,5,5,5,15,高价值用户
1745,2025-03-30 22:39:07,1,84.2,1,5,1,1,7,流失风险用户
1750,2025-03-13 01:55:01,2,1081.01,18,2,4,4,10,流失风险用户
1751,2025-03-04 10:32:54,1,114.58,27,1,1,1,3,流失风险用户
1752,2025-03-23 00:29:06,2,760.74,8,4,4,3,11,潜力用户
1754,2025-03-02 11:28:55,1,934.14,29,1,1,4,6,流失风险用户
1755,2025-03-03 21:42:19,2,930.12,28,1,4,4,9,流失风险用户
1757,2025-03-06 04:51:22,1,617.01,25,1,1,3,5,流失风险用户
1766,2025-03-30 01:27:49,10,6296.79,1,5,5,5,15,高价值用户
1771,2025-03-03 21:27:07,1,308.83,28,1,1,1,3,流失风险用户
1775,2025-03-07 20:24:25,1,488.56,24,1,1,2,4,流失风险用户
1776,2025-03-04 11:50:15,5,2492.33,27,1,5,5,11,流失风险用户
1777,2025-03-13 16:44:48,1,971.7,18,2,1,4,7,流失风险用户
1785,2025-03-09 04:34:37,1,520.24,22,2,1,2,5,流失风险用户
1786,2025-03-02 16:16:04,1,692.69,29,1,1,3,5,流失风险用户
1787,2025-03-09 06:57:18,1,128.16,22,2,1,1,4,流失风险用户
1789,2025-03-29 22:37:07,1,149.4,2,5,1,1,7,流失风险用户
1791,2025-03-07 05:25:09,1,56.32,24,1,1,1,3,流失风险用户
1796,2025-03-17 06:25:40,1,258.22,14,3,1,1,5,流失风险用户
1797,2025-03-26 16:05:42,1,424.87,5,4,1,2,7,流失风险用户
1798,2025-03-28 01:46:44,1,555.66,3,5,1,2,8,流失风险用户
1800,2025-03-03 18:13:23,1,670.52,28,1,1,3,5,流失风险用户
1802,2025-03-10 07:21:04,1,345.97,21,2,1,2,5,流失风险用户
1803,2025-03-19 03:09:31,1,961.01,12,3,1,4,8,潜力用户
1806,2025-03-26 23:49:51,3,1006.23,5,4,5,4,13,高价值用户
1807,2025-03-25 07:32:32,3,1935.3400000000001,6,4,5,5,14,高价值用户
1820,2025-03-21 12:02:30,1,804.79,10,3,1,3,7,潜力用户
1823,2025-03-30 04:24:32,21,8613.2,1,5,5,5,15,高价值用户
1824,2025-03-19 00:49:51,1,21.49,12,3,1,1,5,流失风险用户
1828,2025-03-12 09:11:28,1,650.66,19,2,1,3,6,流失风险用户
1834,2025-03-20 12:17:06,1,606.86,11,3,1,3,7,潜力用户
1836,2025-03-19 01:58:00,1,159.16,12,3,1,1,5,流失风险用户
1841,2025-03-20 05:59:34,1,775.06,11,3,1,3,7,潜力用户
1848,2025-03-30 22:00:12,4,1388.92,1,5,5,5,15,高价值用户
1852,2025-03-22 05:52:19,2,888.81,9,4,4,4,12,高价值用户
1854,2025-03-16 07:38:37,1,732.39,15,3,1,3,7,潜力用户
1862,2025-03-19 18:48:24,1,256.58,12,3,1,1,5,流失风险用户
1863,2025-03-05 11:51:38,1,132.76,26,1,1,1,3,流失风险用户
1865,2025-03-27 21:37:03,16,7257.83,4,5,5,5,15,高价值用户
1866,2025-03-24 00:22:03,2,1056.5,7,4,4,4,12,高价值用户
1868,2025-03-16 12:04:06,1,772.31,15,3,1,3,7,潜力用户
1869,2025-03-17 16:34:41,2,1001.9100000000001,14,3,4,4,11,潜力用户
1876,2025-03-20 16:16:03,2,960.67,11,3,4,4,11,潜力用户
1881,2025-03-16 13:27:46,2,1070.47,15,3,4,4,11,潜力用户
1882,2025-03-30 04:30:44,9,5195.46,1,5,5,5,15,高价值用户
1883,2025-03-08 12:20:17,1,778.7,23,1,1,3,5,流失风险用户
1884,2025-03-13 14:04:08,1,735.02,18,2,1,3,6,流失风险用户
1886,2025-03-15 22:49:07,4,2145.49,16,2,5,5,12,流失风险用户
1887,2025-03-27 15:03:49,2,522.68,4,5,4,2,11,潜力用户
1892,2025-03-25 03:37:41,6,3102.45,6,4,5,5,14,高价值用户
1896,2025-03-18 15:15:57,1,871.6,13,3,1,4,8,潜力用户
1899,2025-03-16 15:34:59,1,457.37,15,3,1,2,6,流失风险用户
1917,2025-03-16 03:18:13,1,736.74,15,3,1,3,7,潜力用户
1930,2025-03-29 21:45:47,1,483.1,2,5,1,2,8,流失风险用户
1932,2025-03-27 00:26:00,1,270.7,4,5,1,1,7,流失风险用户
1934,2025-03-09 09:47:15,1,946.06,22,2,1,4,7,流失风险用户
1935,2025-03-19 17:15:28,2,1029.43,12,3,4,4,11,潜力用户
1936,2025-03-15 02:24:28,1,612.23,16,2,1,3,6,流失风险用户
1943,2025-03-23 02:19:47,1,492.03,8,4,1,2,7,流失风险用户
1958,2025-03-30 13:18:11,3,1894.83,1,5,5,5,15,高价值用户
1970,2025-03-16 11:23:09,1,813.45,15,3,1,3,7,潜力用户
1974,2025-03-25 23:04:18,2,1450.8600000000001,6,4,4,5,13,高价值用户
1991,2025-03-25 16:45:04,1,1084.74,6,4,1,4,9,潜力用户
1995,2025-03-26 21:42:37,3,1269.83,5,4,5,4,13,高价值用户
2001,2025-03-27 21:30:38,1,565.48,4,5,1,2,8,流失风险用户
2002,2025-03-22 04:58:08,3,1863.9299999999998,9,4,5,5,14,高价值用户
2004,2025-03-07 00:40:27,1,727.59,24,1,1,3,5,流失风险用户
2006,2025-03-26 00:05:47,1,356.9,5,4,1,2,7,流失风险用户
2015,2025-03-30 16:21:36,9,4110.86,1,5,5,5,15,高价值用户
2029,2025-03-20 01:24:25,3,1337.1100000000001,11,3,5,4,12,潜力用户
2033,2025-03-23 12:18:50,2,1408.06,8,4,4,5,13,高价值用户
2035,2025-03-24 20:59:09,2,833.83,7,4,4,3,11,潜力用户
2036,2025-03-08 02:32:14,1,757.71,23,1,1,3,5,流失风险用户
2037,2025-03-11 04:07:33,1,870.8,20,2,1,4,7,流失风险用户
2054,2025-03-12 01:56:29,1,1060.16,19,2,1,4,7,流失风险用户
2060,2025-03-24 19:58:20,5,2657.37,7,4,5,5,14,高价值用户
2061,2025-03-03 15:17:17,1,579.41,28,1,1,2,4,流失风险用户
2064,2025-03-12 20:52:11,2,1082.75,19,2,4,4,10,流失风险用户
2068,2025-03-04 05:02:55,1,155.41,27,1,1,1,3,流失风险用户
2069,2025-03-17 10:20:58,1,1104.56,14,3,1,4,8,潜力用户
2070,2025-03-11 17:30:37,2,1698.79,20,2,4,5,11,流失风险用户
2071,2025-03-08 14:20:17,2,1243.41,23,1,4,4,9,流失风险用户
2074,2025-03-28 19:43:48,1,667.44,3,5,1,3,9,潜力用户
2077,2025-03-19 19:41:54,1,891.05,12,3,1,4,8,潜力用户
2078,2025-03-17 06:34:12,2,1012.43,14,3,4,4,11,潜力用户
2079,2025-03-22 10:47:28,4,1175.3400000000001,9,4,5,4,13,高价值用户
2099,2025-03-13 11:57:39,1,775.35,18,2,1,3,6,流失风险用户
2103,2025-03-26 11:09:40,1,640.58,5,4,1,3,8,潜力用户
2105,2025-03-30 23:26:27,192,103271.74,1,5,5,5,15,高价值用户
2109,2025-03-25 00:13:48,3,2089.7200000000003,6,4,5,5,14,高价值用户
2116,2025-03-11 04:02:04,1,951.35,20,2,1,4,7,流失风险用户
2118,2025-03-23 23:56:31,1,884.05,8,4,1,4,9,潜力用户
2122,2025-03-17 00:43:51,1,859.24,14,3,1,3,7,潜力用户
2124,2025-03-28 12:26:19,13,6245.51,3,5,5,5,15,高价值用户
2128,2025-03-16 22:34:44,1,369.29,15,3,1,2,6,流失风险用户
2130,2025-03-01 11:32:07,1,282.25,30,1,1,1,3,流失风险用户
2140,2025-03-22 01:45:17,3,2138.49,9,4,5,5,14,高价值用户
2142,2025-03-08 11:07:56,1,92.63,23,1,1,1,3,流失风险用户
2143,2025-03-01 17:32:52,1,343.22,30,1,1,2,4,流失风险用户
2145,2025-03-07 17:43:15,1,891.2,24,1,1,4,6,流失风险用户
2152,2025-03-05 20:56:19,1,659.74,26,1,1,3,5,流失风险用户
2155,2025-03-14 22:58:22,1,166.31,17,2,1,1,4,流失风险用户
2156,2025-03-30 15:00:14,4,1963.1,1,5,5,5,15,高价值用户
2162,2025-03-24 04:33:06,1,971.1,7,4,1,4,9,潜力用户
2164,2025-03-27 17:19:21,1,870.83,4,5,1,4,10,潜力用户
2171,2025-03-17 11:12:40,1,781.23,14,3,1,3,7,潜力用户
2172,2025-03-23 22:47:34,1,347.99,8,4,1,2,7,流失风险用户
2175,2025-03-09 09:02:11,2,776.4200000000001,22,2,4,3,9,流失风险用户
2177,2025-03-24 19:57:45,3,1814.56,7,4,5,5,14,高价值用户
2188,2025-03-05 23:40:36,1,637.3,26,1,1,3,5,流失风险用户
2191,2025-03-15 07:28:21,1,482.71,16,2,1,2,5,流失风险用户
2193,2025-03-08 23:41:39,1,287.86,23,1,1,1,3,流失风险用户
2195,2025-03-19 22:01:10,1,292.97,12,3,1,1,5,流失风险用户
2197,2025-03-29 20:24:32,8,3096.61,2,5,5,5,15,高价值用户
2200,2025-03-25 01:15:07,1,173.6,6,4,1,1,6,流失风险用户
2204,2025-03-16 16:07:05,1,463.5,15,3,1,2,6,流失风险用户
2207,2025-03-28 14:20:26,6,3573.04,3,5,5,5,15,高价值用户
2208,2025-03-25 21:35:51,1,810.55,6,4,1,3,8,潜力用户
2214,2025-03-20 12:17:16,1,40.35,11,3,1,1,5,流失风险用户
2215,2025-03-13 20:07:33,1,74.61,18,2,1,1,4,流失风险用户
2230,2025-03-29 17:19:56,6,2451.05,2,5,5,5,15,高价值用户
2231,2025-03-04 18:16:59,1,732.91,27,1,1,3,5,流失风险用户
2237,2025-03-13 09:22:37,2,1324.42,18,2,4,4,10,流失风险用户
2239,2025-03-30 01:28:15,1,149.77,1,5,1,1,7,流失风险用户
2240,2025-03-19 18:58:14,1,26.69,12,3,1,1,5,流失风险用户
2242,2025-03-25 04:47:00,2,976.7,6,4,4,4,12,高价值用户
2244,2025-03-21 14:19:18,1,298.37,10,3,1,1,5,流失风险用户
2247,2025-03-01 22:37:17,1,758.66,30,1,1,3,5,流失风险用户
2249,2025-03-15 13:12:52,1,931.77,16,2,1,4,7,流失风险用户
2255,2025-03-23 13:31:54,2,1508.06,8,4,4,5,13,高价值用户
2269,2025-03-29 16:42:35,1,651.65,2,5,1,3,9,潜力用户
2273,2025-03-24 22:52:12,1,244.82,7,4,1,1,6,流失风险用户
2274,2025-03-14 20:17:44,1,789.55,17,2,1,3,6,流失风险用户
2275,2025-03-20 11:50:30,1,18.35,11,3,1,1,5,流失风险用户
2276,2025-03-18 17:31:12,1,855.09,13,3,1,3,7,潜力用户
2278,2025-03-18 03:32:56,1,824.36,13,3,1,3,7,潜力用户
2279,2025-03-08 18:53:48,1,503.66,23,1,1,2,4,流失风险用户
2281,2025-03-12 13:37:40,1,733.82,19,2,1,3,6,流失风险用户
2285,2025-03-29 15:42:51,1,984.78,2,5,1,4,10,潜力用户
2294,2025-03-30 07:40:53,8,5678.83,1,5,5,5,15,高价值用户
2296,2025-03-13 21:55:49,1,402.91,18,2,1,2,5,流失风险用户
2298,2025-03-29 06:15:49,3,1876.81,2,5,5,5,15,高价值用户
2304,2025-03-28 13:12:42,3,1175.99,3,5,5,4,14,高价值用户
2309,2025-03-18 05:14:12,1,819.59,13,3,1,3,7,潜力用户
2310,2025-03-28 17:05:57,1,744.61,3,5,1,3,9,潜力用户
2312,2025-03-12 03:00:54,1,615.24,19,2,1,3,6,流失风险用户
2319,2025-03-20 09:59:35,1,1013.09,11,3,1,4,8,潜力用户
2320,2025-03-03 17:15:12,1,541.63,28,1,1,2,4,流失风险用户
2323,2025-03-28 13:14:15,6,3925.36,3,5,5,5,15,高价值用户
2329,2025-03-17 12:05:58,1,13.26,14,3,1,1,5,流失风险用户
2336,2025-03-15 21:23:33,1,881.73,16,2,1,4,7,流失风险用户
2338,2025-03-24 21:22:44,1,474.23,7,4,1,2,7,流失风险用户
2342,2025-03-26 13:46:48,9,4373.26,5,4,5,5,14,高价值用户
2345,2025-03-14 01:24:29,1,327.38,17,2,1,2,5,流失风险用户
2346,2025-03-24 02:06:54,1,805.59,7,4,1,3,8,潜力用户
2349,2025-03-28 21:48:36,3,1511.65,3,5,5,5,15,高价值用户
2350,2025-03-29 05:22:48,1,650.48,2,5,1,3,9,潜力用户
2352,2025-03-06 06:25:07,1,846.11,25,1,1,3,5,流失风险用户
2353,2025-03-08 16:29:17,2,348.34,23,1,4,2,7,流失风险用户
2358,2025-03-02 12:47:49,1,475.28,29,1,1,2,4,流失风险用户
2359,2025-03-14 02:08:17,1,628.5,17,2,1,3,6,流失风险用户
2364,2025-03-30 09:36:50,1,346.24,1,5,1,2,8,流失风险用户
2365,2025-03-16 05:50:24,2,891.49,15,3,4,4,11,潜力用户
2368,2025-03-30 09:57:49,4,3070.56,1,5,5,5,15,高价值用户
2371,2025-03-28 20:02:44,3,1251.9099999999999,3,5,5,4,14,高价值用户
2375,2025-03-18 07:09:49,1,631.63,13,3,1,3,7,潜力用户
2376,2025-03-23 05:55:15,2,1215.36,8,4,4,4,12,高价值用户
2380,2025-03-29 03:44:00,1,679.26,2,5,1,3,9,潜力用户
2381,2025-03-05 23:25:01,1,973.12,26,1,1,4,6,流失风险用户
2382,2025-03-14 17:56:04,1,918.26,17,2,1,4,7,流失风险用户
2385,2025-03-22 00:56:25,1,230.91,9,4,1,1,6,流失风险用户
2387,2025-03-23 05:06:28,1,879.8,8,4,1,4,9,潜力用户
2399,2025-03-11 03:29:41,1,936.77,20,2,1,4,7,流失风险用户
2404,2025-03-08 00:41:46,1,684.97,23,1,1,3,5,流失风险用户
2407,2025-03-22 01:34:33,1,707.44,9,4,1,3,8,潜力用户
2409,2025-03-14 03:52:25,2,2193.3599999999997,17,2,4,5,11,流失风险用户
2413,2025-03-17 00:07:22,1,833.81,14,3,1,3,7,潜力用户
2414,2025-03-07 11:10:29,1,308.75,24,1,1,1,3,流失风险用户
2416,2025-03-02 12:49:18,1,25.82,29,1,1,1,3,流失风险用户
2417,2025-03-30 03:27:20,1,832.94,1,5,1,3,9,潜力用户
2421,2025-03-11 16:28:29,1,658.56,20,2,1,3,6,流失风险用户
2425,2025-03-19 03:21:52,1,981.72,12,3,1,4,8,潜力用户
2426,2025-03-09 01:01:01,1,692.52,22,2,1,3,6,流失风险用户
2430,2025-03-25 14:26:14,4,2943.01,6,4,5,5,14,高价值用户
2431,2025-03-25 19:10:58,1,44.38,6,4,1,1,6,流失风险用户
2436,2025-03-01 21:03:32,1,901.35,30,1,1,4,6,流失风险用户
2438,2025-03-27 03:52:19,1,980.11,4,5,1,4,10,潜力用户
2439,2025-03-29 23:48:27,6,2277.89,2,5,5,5,15,高价值用户
2442,2025-03-27 10:27:09,2,1534.2,4,5,4,5,14,高价值用户
2444,2025-03-26 03:52:37,4,2572.6800000000003,5,4,5,5,14,高价值用户
2446,2025-03-15 23:58:20,2,1606.44,16,2,4,5,11,流失风险用户
2448,2025-03-14 00:45:05,2,961.19,17,2,4,4,10,流失风险用户
2450,2025-03-06 23:23:24,1,961.57,25,1,1,4,6,流失风险用户
2468,2025-03-24 01:48:03,1,700.4,7,4,1,3,8,潜力用户
2471,2025-03-09 10:43:20,1,120.35,22,2,1,1,4,流失风险用户
2473,2025-03-10 03:30:13,2,1441.44,21,2,4,5,11,流失风险用户
2474,2025-03-25 02:51:18,3,771.69,6,4,5,3,12,潜力用户
2476,2025-03-14 13:20:58,1,265.96,17,2,1,1,4,流失风险用户
2482,2025-03-19 05:09:04,2,1389.13,12,3,4,5,12,潜力用户
2487,2025-03-18 13:56:55,1,694.0,13,3,1,3,7,潜力用户
2489,2025-03-02 21:19:02,1,706.09,29,1,1,3,5,流失风险用户
2494,2025-03-21 00:35:54,1,122.62,10,3,1,1,5,流失风险用户
2497,2025-03-09 03:39:39,1,218.62,22,2,1,1,4,流失风险用户
2503,2025-03-29 04:02:03,1,355.73,2,5,1,2,8,流失风险用户
2504,2025-03-08 02:23:50,1,503.71,23,1,1,2,4,流失风险用户
2507,2025-03-30 14:33:01,16,9468.36,1,5,5,5,15,高价值用户
2515,2025-03-07 06:29:21,1,576.67,24,1,1,2,4,流失风险用户
2517,2025-03-30 18:12:06,1,16.43,1,5,1,1,7,流失风险用户
2523,2025-03-27 01:26:24,2,1066.35,4,5,4,4,13,高价值用户
2529,2025-03-28 04:08:45,1,809.42,3,5,1,3,9,潜力用户
2530,2025-03-06 12:21:17,2,965.61,25,1,4,4,9,流失风险用户
2533,2025-03-30 18:21:09,3,1703.92,1,5,5,5,15,高价值用户
2538,2025-03-09 13:01:16,1,255.37,22,2,1,1,4,流失风险用户
2549,2025-03-30 04:20:02,1,782.62,1,5,1,3,9,潜力用户
2551,2025-03-25 22:34:22,4,1459.29,6,4,5,5,14,高价值用户
2558,2025-03-21 15:32:30,1,519.19,10,3,1,2,6,流失风险用户
2559,2025-03-18 15:13:32,2,882.18,13,3,4,4,11,潜力用户
2560,2025-03-22 08:27:16,2,811.44,9,4,4,3,11,潜力用户
2561,2025-03-13 02:45:04,1,244.64,18,2,1,1,4,流失风险用户
2563,2025-03-13 06:17:51,3,930.4200000000001,18,2,5,4,11,流失风险用户
2580,2025-03-23 01:50:30,1,247.28,8,4,1,1,6,流失风险用户
2582,2025-03-29 01:32:26,1,343.18,2,5,1,2,8,流失风险用户
2583,2025-03-02 13:16:58,1,67.48,29,1,1,1,3,流失风险用户
2587,2025-03-21 17:07:59,2,790.89,10,3,4,3,10,潜力用户
2588,2025-03-24 14:25:51,1,250.3,7,4,1,1,6,流失风险用户
2593,2025-03-20 05:26:52,1,369.95,11,3,1,2,6,流失风险用户
2594,2025-03-16 07:25:40,1,884.75,15,3,1,4,8,潜力用户
2598,2025-03-21 06:28:06,1,226.74,10,3,1,1,5,流失风险用户
2600,2025-03-14 21:59:42,1,642.15,17,2,1,3,6,流失风险用户
2601,2025-03-09 15:37:47,2,1131.29,22,2,4,4,10,流失风险用户
2604,2025-03-13 06:41:43,1,373.09,18,2,1,2,5,流失风险用户
2606,2025-03-27 03:04:15,2,78.22,4,5,4,1,10,潜力用户
2608,2025-03-28 16:45:40,5,1859.8999999999999,3,5,5,5,15,高价值用户
2612,2025-03-05 04:49:40,1,58.99,26,1,1,1,3,流失风险用户
2614,2025-03-15 06:03:05,1,303.21,16,2,1,1,4,流失风险用户
2624,2025-03-15 13:40:22,1,885.62,16,2,1,4,7,流失风险用户
2625,2025-03-25 14:15:18,4,2133.15,6,4,5,5,14,高价值用户
2635,2025-03-13 14:58:21,2,495.27,18,2,4,2,8,流失风险用户
2642,2025-03-08 14:35:59,1,136.8,23,1,1,1,3,流失风险用户
2644,2025-03-07 07:13:16,1,430.22,24,1,1,2,4,流失风险用户
2645,2025-03-04 18:22:48,1,887.98,27,1,1,4,6,流失风险用户
2661,2025-03-13 18:03:43,1,335.49,18,2,1,2,5,流失风险用户
2662,2025-03-26 21:21:04,4,1740.73,5,4,5,5,14,高价值用户
2663,2025-03-23 16:11:26,3,900.54,8,4,5,4,13,高价值用户
2665,2025-03-28 10:15:54,1,297.82,3,5,1,1,7,流失风险用户
